date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:57:08	3686/3686	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2007:07:05%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/js/countdown/jquery.downCount.js	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/js/countdown/jquery.downCount.js	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-02.html)
15:57:09	4247/4247	---M--	200	added ('OK')	text/css	date:Mon,%2019%20Jul%202021%2007:05:52%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/css/map/snazzy-info-window.min.css	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/css/map/snazzy-info-window.min.css	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:09	2821/2821	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jul%202021%2007:06:31%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/client/amazon.svg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/client/amazon.svg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:10	21290/21290	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jul%202021%2007:06:31%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/client/flipkart.svg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/client/flipkart.svg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:10	2484/2484	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jul%202021%2007:06:32%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/client/google.svg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/client/google.svg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:11	4428/4428	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jul%202021%2007:06:32%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/client/paypal.svg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/client/paypal.svg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:11	1297/1297	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jul%202021%2007:06:33%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/client/philips.svg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/client/philips.svg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:11	2066/2066	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jul%202021%2007:06:33%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/client/slack.svg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/client/slack.svg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:12	5622/5622	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jul%202021%2007:06:33%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/client/spotify.svg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/client/spotify.svg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:12	4613/4613	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2019%20Jul%202021%2007:06:34%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/client/stack-overflow.svg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/client/stack-overflow.svg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:16	118309/118309	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:48%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/property/medium-img-02.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/property/medium-img-02.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-02.html)
15:57:19	13179/13179	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2007:07:13%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/js/map/snazzy-info-window.min.js	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/js/map/snazzy-info-window.min.js	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:21	13399/13399	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2007:07:12%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/js/map/map-script.js	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/js/map/map-script.js	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:22	5606/5606	---M--	200	added ('OK')	text/css	date:Mon,%2019%20Jul%202021%2007:05:45%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/css/subtle-slideshow.css	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/css/subtle-slideshow.css	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-bg-slider.html)
15:57:22	174629/174629	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:47%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/property/medium-img-01.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/property/medium-img-01.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-02.html)
15:57:24	72614/72614	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2007:07:12%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/js/map/handlebars.min.js	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/js/map/handlebars.min.js	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-map.html)
15:57:26	313326/313326	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:07%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/banner-02.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/banner-02.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-02.html)
15:57:31	30804/30804	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2007:07:24%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/js/slideshow/jquery.velocity.min.js	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/js/slideshow/jquery.velocity.min.js	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-bg-slider.html)
15:57:33	6459/6459	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2007:07:23%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/js/slideshow/jquery.kenburnsy.js	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/js/slideshow/jquery.kenburnsy.js	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-bg-slider.html)
15:57:33	11964/11964	---M--	200	added ('OK')	text/css	date:Mon,%2019%20Jul%202021%2007:05:49%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/css/datetimepicker/datetimepicker.min.css	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/css/datetimepicker/datetimepicker.min.css	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-half-map.html)
15:57:34	4939/4939	---M--	200	added ('OK')	text/css	date:Mon,%2019%20Jul%202021%2007:05:56%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/css/slick/slick-theme.css	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/css/slick/slick-theme.css	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-half-map.html)
15:57:44	137587/137587	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:23%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/bg-slider/01.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/bg-slider/01.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-bg-slider.html)
15:58:05	192333/192333	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:57%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/property/list/03.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/property/list/03.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-half-map.html)
15:58:09	147743/147743	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:58%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/property/list/04.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/property/list/04.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-half-map.html)
15:58:14	305191/305191	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:24%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/bg-slider/03.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/bg-slider/03.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-bg-slider.html)
15:58:16	43881/43881	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2007:07:22%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/js/slick/slick.min.js	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/js/slick/slick.min.js	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-half-map.html)
15:58:18	78869/78869	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:58%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/property/list/05.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/property/list/05.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-half-map.html)
15:58:23	53326/53326	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2007:07:07%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/js/datetimepicker/moment.min.js	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/js/datetimepicker/moment.min.js	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-half-map.html)
15:58:26	61589/61589	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2007:07:06%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/js/datetimepicker/datetimepicker.min.js	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/js/datetimepicker/datetimepicker.min.js	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-half-map.html)
15:58:28	60010/60010	---M--	200	added ('OK')	application/javascript	date:Mon,%2019%20Jul%202021%2007:07:15%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/js/nicescroll/jquery.nicescroll.min.js	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/js/nicescroll/jquery.nicescroll.min.js	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-half-map.html)
15:58:29	419978/419978	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:25%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/bg-slider/02.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/bg-slider/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-bg-slider.html)
15:58:45	115563/115563	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:27%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/bg-slider-property/02.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/bg-slider-property/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-property.html)
15:58:45	96195/96195	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:39%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/02.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/02.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/careers.html)
15:58:46	114431/114431	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:39%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/01.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/01.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/careers.html)
15:58:53	48649/48649	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:39%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/03.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/03.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/careers.html)
15:58:53	45869/45869	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:40%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/04.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/04.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/careers.html)
15:58:53	40715/40715	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:40%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/05.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/05.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/careers.html)
15:58:59	238238/238238	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:27%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/bg-slider-property/01.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/bg-slider-property/01.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/index-property.html)
15:59:00	35561/35561	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:41%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/07.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/07.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/careers.html)
15:59:00	41199/41199	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:42%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/08.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/08.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/careers.html)
15:59:01	8121/8121	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:11%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/no-found.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/no-found.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/search-no-result.html)
15:59:02	68091/68091	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:41%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/06.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/gallery/06.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/careers.html)
15:59:02	474/474	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:36%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/error/cloud-01.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/error/cloud-01.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/error-404.html)
15:59:02	369/369	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:36%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/error/cloud-02.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/error/cloud-02.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/error-404.html)
15:59:02	14234/14234	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:09%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/building.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/building.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/coming-soon.html)
15:59:02	8549/8549	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:35%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/error/01.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/error/01.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/error-404.html)
15:59:03	303/303	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:37%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/error/cloud-03.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/error/cloud-03.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/error-404.html)
15:59:03	571/571	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:37%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/error/cloud-04.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/error/cloud-04.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/error-404.html)
15:59:03	5889/5889	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:35%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/error/02.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/error/02.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/error-404.html)
15:59:04	1200/1200	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:49%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/property/walk-score.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/property/walk-score.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/property-detail-style-01.html)
15:59:05	44306/44306	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:47%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/property/floor-plans-01.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/property/floor-plans-01.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/property-detail-style-01.html)
15:59:06	19275/19275	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Jul%202021%2007:06:48%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/property/views--statistics.jpg	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/property/views--statistics.jpg	(from http://themes.potenzaglobalsolutions.com/html/real-villa/property-detail-style-01.html)
15:59:06	2027/2027	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:12%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/agency/01.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/agency/01.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/agency-grid.html)
15:59:07	2209/2209	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:13%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/agency/02.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/agency/02.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/agency-grid.html)
15:59:07	2332/2332	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:13%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/agency/03.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/agency/03.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/agency-grid.html)
15:59:07	2311/2311	---M--	200	added ('OK')	image/png	date:Mon,%2019%20Jul%202021%2007:06:13%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/agency/04.png	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/agency/04.png	(from http://themes.potenzaglobalsolutions.com/html/real-villa/agency-grid.html)
15:59:11	4178/4178	---M--	200	added ('OK')	image/gif	date:Mon,%2019%20Jul%202021%2007:06:07%20GMT	http://themes.potenzaglobalsolutions.com/html/real-villa/images/ajax-loader.gif	C:/Users/ritik/OneDrive/Desktop/realestatetemp/new/themes.potenzaglobalsolutions.com/html/real-villa/images/ajax-loader.gif	(from http://themes.potenzaglobalsolutions.com/html/real-villa/css/slick/slick-theme.css)
